province,naics_3digit,year,emissions,export_value,carbon_intensity,eite,us_industry,treatment,carbon_price,wti_usd_per_bbl,wcs_usd_per_bbl,differential_usd_per_bbl,log_wti,wcs_discount,Oil and gas extraction,Petroleum and coal products,Chemical products,Primary metals,Nonmetallic mineral products,Manufacturing,Mining,Utilities,"Agriculture, forestry, fishing, and hunting",emissions_intensity,log_intensity,log_us_oil_and_gas_extraction,log_us_petroleum_and_coal_products,log_us_chemical_products,log_us_primary_metals,log_us_nonmetallic_mineral_products,log_us_manufacturing,log_us_mining,log_us_utilities
Ontario,312,2017,93426.657,507684.0,0.1840252145031476,0,Manufacturing,1,14.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.1840252145031476,-1.692682495418443,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,312,2018,83593.17390000001,641978.0,0.13021189807107064,0,Manufacturing,1,15.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.13021189807107064,-2.0385921703485064,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Ontario,312,2019,122881.2213,780458.0,0.15744757731978218,0,Manufacturing,1,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.15744757731978218,-1.8486627185348612,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,312,2020,142870.56712,841059.0,0.16986985112795908,0,Manufacturing,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.16986985112795908,-1.7727227167393682,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,312,2021,85965.99321,822152.0,0.10456216515911344,0,Manufacturing,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.10456216515911344,-2.257973502543978,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Ontario,312,2022,87499.90353000001,801622.0,0.10915357054807734,0,Manufacturing,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.10915357054807734,-2.2149994842163427,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Ontario,312,2023,87040.88092,948576.0,0.09175952261063766,0,Manufacturing,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.09175952261063766,-2.388584008761329,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Ontario,321,2009,22546.6016,591017.0,0.03814882076143639,0,Manufacturing,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.03814882076143639,-3.2662604323077513,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Ontario,321,2010,24808.811,652685.0,0.03801038939145528,0,Manufacturing,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.03801038939145528,-3.2698957515858007,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Ontario,321,2011,30125.72922,551452.0,0.054629830374983444,0,Manufacturing,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.054629830374983444,-2.9071752015585837,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Ontario,321,2012,38443.442,559355.0,0.06872816368841125,0,Manufacturing,0,0.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.06872816368841125,-2.677596211964733,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Ontario,321,2013,42318.76923,872091.0,0.0485256346298167,0,Manufacturing,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.0485256346298167,-3.0256630716031734,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Ontario,321,2014,34785.221,752346.0,0.046235669492432685,0,Manufacturing,0,0.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,0.046235669492432685,-3.0740037118490307,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Ontario,321,2015,36877.52397,886916.0,0.04157950016682349,0,Manufacturing,0,0.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.04157950016682349,-3.180148017624439,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Ontario,321,2016,44336.64568,1800176.0,0.024629061647291915,0,Manufacturing,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.024629061647291915,-3.7038281655335394,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,321,2017,104216.76342,1968274.0,0.052948300602429874,0,Manufacturing,1,14.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.052948300602429874,-2.938439301832574,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,321,2018,96624.40288000001,2085947.0,0.046321600155686454,0,Manufacturing,1,15.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.046321600155686454,-3.0721469006386437,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Ontario,321,2019,109451.64452999999,1752856.0,0.06244189170698423,0,Manufacturing,1,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.06244189170698423,-2.773518887397544,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,321,2020,125512.67002,2061698.0,0.0608783003232962,0,Manufacturing,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.0608783003232962,-2.798878484292544,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,321,2021,127386.81746,3433653.0,0.037099502325937686,0,Manufacturing,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.037099502325937686,-3.294151723853932,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Ontario,321,2022,106251.8153,3222746.0,0.03296934207659153,0,Manufacturing,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.03296934207659153,-3.412177177311693,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Ontario,321,2023,77133.84109999999,2591888.0,0.02975971226379004,0,Manufacturing,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.02975971226379004,-3.514599737619429,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Ontario,322,2007,315665.3897,2949190.0,0.10703460601042761,0,Manufacturing,0,0.0,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,0.10703460601042761,-2.234603076151216,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Ontario,322,2008,365489.50042,2983012.0,0.12252364402820957,0,Manufacturing,0,0.0,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,0.12252364402820957,-2.0994512551466866,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Ontario,322,2009,233809.93692,2404773.0,0.09722744596679304,0,Manufacturing,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.09722744596679304,-2.3307022414599867,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Ontario,322,2010,261224.15846,2558778.0,0.10208941864432863,0,Manufacturing,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.10208941864432863,-2.281906196358238,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Ontario,322,2011,386327.331,2888017.0,0.13376906403247152,0,Manufacturing,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.13376906403247152,-2.011640368540927,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Ontario,322,2012,322035.03319,2628429.0,0.1225199665617285,0,Manufacturing,0,0.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.1225199665617285,-2.099481269938523,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Ontario,322,2013,521468.22066,2151269.0,0.24240028590555512,0,Manufacturing,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.24240028590555512,-1.4171648453093104,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Ontario,322,2014,504139.18945999997,2590475.0,0.1946126441906621,0,Manufacturing,0,0.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,0.1946126441906621,-1.6367441360550015,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Ontario,322,2015,529679.75244,2893006.0,0.18308975247193296,0,Manufacturing,0,0.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.18308975247193296,-1.6977787957060337,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Ontario,322,2016,498719.52591,3107380.0,0.160495184338523,0,Manufacturing,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.160495184338523,-1.8294913409835512,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,322,2017,664182.52403,3003677.0,0.22112315140069286,0,Manufacturing,1,14.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.22112315140069286,-1.5090354865113875,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,322,2018,626175.3329500001,3031147.0,0.206580325187064,0,Manufacturing,1,15.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.206580325187064,-1.5770659582589692,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Ontario,322,2019,704993.9582,3032026.0,0.2325158023710112,0,Manufacturing,1,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.2325158023710112,-1.4587970890772457,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Ontario,322,2020,703273.10733,3176610.0,0.2213910764399088,0,Manufacturing,1,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.2213910764399088,-1.5078245646693385,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Ontario,322,2021,742498.6412000001,2989624.0,0.24835853645801337,0,Manufacturing,1,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.24835853645801337,-1.3928818653276855,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Ontario,322,2022,762828.36794,3375005.0,0.22602288528158448,0,Manufacturing,1,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.22602288528158448,-1.4871190225286366,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Ontario,322,2023,701967.759,3543994.0,0.19807250209785962,0,Manufacturing,1,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.19807250209785962,-1.6191221431008727,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Ontario,324,2007,4143951.1547999997,2391118.0,1.7330600810157704,1,Petroleum and coal products,0,0.0,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,1.7330600810157704,0.5498886789240786,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Ontario,324,2008,3761315.5734,1189392.0,3.162385129038061,1,Petroleum and coal products,0,0.0,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,3.162385129038061,1.151326530560134,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Ontario,324,2009,4284629.1108,937403.0,4.570743971158007,1,Petroleum and coal products,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,4.570743971158007,1.5196759862206315,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Ontario,324,2010,4136489.2352,1026749.0,4.028724873553294,1,Petroleum and coal products,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,4.028724873553294,1.393449917343276,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Ontario,324,2011,3730328.1046,1566196.0,2.38177603862966,1,Petroleum and coal products,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,2.38177603862966,0.8678464441070405,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
